Order_NBR,LineNumber,StockCode,MaxOutTote,Splittable,IsSpecialPick,PickingType,Ordered_Qty,quantity,UnitWeightGrams,UnitVolumeCubicCm,PickingZone,Aisle_Location,Bay_Location,Ailse_Bay_Concat,TransitID,Truck,TrolleyID,TrayHeaderID,DeliveryStartDateTime_local
302666125,2,634919,FALSE,FALSE,FALSE,Normal,2.0,2.0,391.0,1548.75,Ambient,1,4,1_4,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238854062,1090050472,2026-04-28 06:00:00 UTC
302818017,28,794607,FALSE,FALSE,FALSE,Normal,4.0,4.0,161.0,493.02,Chilled,14,29,14_29,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873466,1090050710,2026-04-28 10:00:00 UTC
303017055,49,365407,FALSE,FALSE,FALSE,Normal,2.0,2.0,342.0,3523.5,Chilled,35,1,35_1,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238869974,1090050466,2026-04-28 10:00:00 UTC
303843236,4,6055284,FALSE,FALSE,FALSE,Normal,1.0,1.0,407.0,2130.77,Ambient,2,43,2_43,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238852445,1090050882,2026-04-28 05:00:00 UTC
302949592,6,224941,FALSE,FALSE,FALSE,Normal,1.0,1.0,531.0,1507.0,Chilled,14,45,14_45,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238870750,1090050469,2026-04-28 06:00:00 UTC
302666189,45,577864,FALSE,FALSE,FALSE,Normal,6.0,6.0,1044.0,3521.17,Chilled,19,3,19_3,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238869166,1090050683,2026-04-28 06:00:00 UTC
303846836,4,938978,FALSE,FALSE,FALSE,Normal,1.0,1.0,1423.0,2141.1,Ambient,4,13,4_13,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238858043,1090050891,2026-04-28 05:00:00 UTC
303614860,31,20439,FALSE,FALSE,FALSE,Normal,1.0,1.0,474.0,1678.27,Ambient,6,21,6_21,1030-AM-0630_6a9601e,1030-AM-0630_6a9601e,238676614,1089359435,2026-04-27 09:00:00 UTC
302818062,10,717669,FALSE,FALSE,FALSE,Normal,1.0,1.0,339.0,361.22,Ambient,6,15,6_15,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238855628,1090050755,2026-04-28 05:00:00 UTC
303602255,41,82224,FALSE,FALSE,FALSE,Normal,1.0,1.0,347.0,1295.91,Chilled,19,15,19_15,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238676413,1089359406,2026-04-27 09:00:00 UTC
303787244,5,825527,FALSE,FALSE,FALSE,Normal,3.0,3.0,2181.0,3335.51,Ambient,5,39,5_39,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238860682,1090050835,2026-04-28 10:00:00 UTC
303797928,48,144497,FALSE,FALSE,FALSE,Normal,2.0,2.0,221.0,511.76,Ambient,28,23,28_23,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050900,2026-04-28 09:00:00 UTC
303553851,22,187314,FALSE,FALSE,FALSE,Normal,2.0,2.0,170.0,1669.63,Chilled,23,23,23_23,1030-AM-0630_6a9601e,1030-AM-0630_6a9601e,238683786,1089359380,2026-04-27 11:00:00 UTC
302949505,36,729168,FALSE,FALSE,FALSE,Normal,1.0,1.0,1651.0,1966.2,Ambient,5,35,5_35,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238862685,1090050759,2026-04-28 10:00:00 UTC
302949505,50,6038738,FALSE,FALSE,FALSE,Normal,2.0,2.0,67.0,209.95,Ambient,12,12,12_12,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238861976,1090050757,2026-04-28 10:00:00 UTC
302666125,6,331286,FALSE,FALSE,FALSE,Normal,1.0,1.0,116.0,1276.37,Ambient,3,20,3_20,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238856028,1090050471,2026-04-28 06:00:00 UTC
303602255,36,104293,FALSE,FALSE,FALSE,Normal,1.0,1.0,21.0,766.17,Ambient,28,62,28_62,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238671840,1089359405,2026-04-27 09:00:00 UTC
303614860,29,524322,FALSE,FALSE,FALSE,Normal,1.0,1.0,121.0,3432.0,Chilled,23,2,23_2,1030-AM-0630_6a9601e,1030-AM-0630_6a9601e,238684787,1089359437,2026-04-27 09:00:00 UTC
302949505,7,384245,FALSE,FALSE,FALSE,Normal,2.0,2.0,207.0,1754.06,Ambient,119,1,119_1,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238863350,1090050758,2026-04-28 10:00:00 UTC
302949505,9,262845,FALSE,FALSE,FALSE,Normal,1.0,1.0,284.0,707.2,Ambient,3,44,3_44,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238861705,1090050760,2026-04-28 10:00:00 UTC
302671342,11,524322,FALSE,FALSE,FALSE,Normal,1.0,1.0,121.0,3432.0,Chilled,23,2,23_2,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238680690,1089359360,2026-04-27 09:00:00 UTC
303552094,38,518438,FALSE,FALSE,FALSE,Normal,1.0,1.0,592.0,2166.48,Ambient,410,1,410_1,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050765,2026-04-28 11:00:00 UTC
303602255,51,220824,FALSE,FALSE,FALSE,Normal,1.0,1.0,230.0,811.01,Chilled,14,38,14_38,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238676413,1089359406,2026-04-27 09:00:00 UTC
303602255,21,105919,FALSE,FALSE,FALSE,Normal,2.0,2.0,199.0,409.46,Chilled,28,6,28_6,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238680690,1089359407,2026-04-27 09:00:00 UTC
303017055,19,6039963,FALSE,FALSE,FALSE,Normal,1.0,1.0,187.0,393.75,Chilled,14,22,14_22,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238869974,1090050466,2026-04-28 10:00:00 UTC
303797928,20,31547,FALSE,FALSE,FALSE,Normal,1.0,1.0,1043.0,1930.85,Chilled,14,26,14_26,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050897,2026-04-28 09:00:00 UTC
303366007,1,36031,FALSE,FALSE,FALSE,Normal,4.0,4.0,258.0,1173.34,Ambient,100,5,100_5,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865997,1090050699,2026-04-28 09:00:00 UTC
303552094,49,360348,FALSE,FALSE,FALSE,Normal,2.0,2.0,266.0,795.43,Ambient,6,42,6_42,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050766,2026-04-28 11:00:00 UTC
302666125,18,135369,FALSE,FALSE,FALSE,Normal,1.0,1.0,1027.0,3081.42,Chilled,23,13,23_13,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238867219,1090050473,2026-04-28 06:00:00 UTC
302818017,19,95977,FALSE,FALSE,FALSE,Normal,1.0,1.0,524.0,658.46,Chilled,119,2,119_2,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873849,1090050709,2026-04-28 10:00:00 UTC
303325179,16,254080,FALSE,FALSE,FALSE,Normal,1.0,1.0,3123.0,14181.85,Ambient,28,11,28_11,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238857475,1090050587,2026-04-28 06:00:00 UTC
303797928,29,216877,FALSE,FALSE,FALSE,Normal,1.0,1.0,1593.0,2405.7,Ambient,4,3,4_3,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050899,2026-04-28 09:00:00 UTC
303849153,16,186910,FALSE,FALSE,FALSE,Normal,6.0,6.0,230.0,360.0,Ambient,23,22,23_22,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865997,1090050886,2026-04-28 09:00:00 UTC
303797643,10,313019,FALSE,FALSE,FALSE,Normal,1.0,1.0,4028.0,8019.75,Ambient,500,1,500_1,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865997,1090050852,2026-04-28 09:00:00 UTC
303552094,25,133211,FALSE,FALSE,FALSE,Normal,5.0,5.0,147.0,447.44,Ambient,28,8,28_8,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050767,2026-04-28 11:00:00 UTC
303387630,15,133211,FALSE,FALSE,FALSE,Normal,10.0,10.0,147.0,447.44,Ambient,28,8,28_8,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865974,1090050865,2026-04-28 10:00:00 UTC
302818017,11,676655,FALSE,FALSE,FALSE,Normal,5.0,5.0,156.0,239.36,Ambient,7,25,7_25,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050707,2026-04-28 10:00:00 UTC
302666123,1,49622,FALSE,FALSE,FALSE,Normal,6.0,6.0,314.0,1124.55,Ambient,500,1,500_1,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238864832,1090050401,2026-04-28 06:00:00 UTC
303797928,23,331963,FALSE,FALSE,FALSE,Normal,1.0,1.0,1052.0,1606.75,Chilled,14,25,14_25,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050897,2026-04-28 09:00:00 UTC
303553851,19,921080,FALSE,FALSE,FALSE,Normal,1.0,1.0,319.0,1281.6,Chilled,23,6,23_6,1030-AM-0630_6a9601e,1030-AM-0630_6a9601e,238683786,1089359380,2026-04-27 11:00:00 UTC
303366007,9,121312,FALSE,FALSE,FALSE,Normal,4.0,4.0,1097.0,1608.39,Ambient,4,13,4_13,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865997,1090050699,2026-04-28 09:00:00 UTC
303175063,2,363227,FALSE,FALSE,FALSE,Normal,11.0,11.0,124.0,2066.1,Ambient,28,59,28_59,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238851587,1090050452,2026-04-28 05:00:00 UTC
302818062,14,205017,FALSE,FALSE,FALSE,Normal,1.0,1.0,948.0,2190.89,Chilled,14,24,14_24,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238867502,1090050753,2026-04-28 05:00:00 UTC
302666123,11,609556,FALSE,FALSE,FALSE,Normal,1.0,1.0,775.0,4745.79,Ambient,2,33,2_33,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238864832,1090050401,2026-04-28 06:00:00 UTC
303843236,36,62842,FALSE,FALSE,FALSE,Normal,1.0,1.0,104.0,2366.4,Ambient,310,1,310_1,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238854643,1090050880,2026-04-28 05:00:00 UTC
303552094,34,310968,FALSE,FALSE,FALSE,Normal,1.0,1.0,1112.0,6388.2,Chilled,28,15,28_15,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873849,1090050768,2026-04-28 11:00:00 UTC
302818017,7,196294,FALSE,FALSE,FALSE,Normal,1.0,1.0,1525.0,5293.8,Ambient,2,41,2_41,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050708,2026-04-28 10:00:00 UTC
302666189,9,634919,FALSE,FALSE,FALSE,Normal,3.0,3.0,391.0,1548.75,Ambient,1,4,1_4,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238852626,1090050680,2026-04-28 06:00:00 UTC
303366007,3,287016,FALSE,FALSE,FALSE,Normal,4.0,4.0,1614.0,2361.87,Ambient,4,31,4_31,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050698,2026-04-28 09:00:00 UTC
302818017,16,57055,FALSE,FALSE,FALSE,Normal,1.0,1.0,102.0,568.75,Ambient,8,15,8_15,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050707,2026-04-28 10:00:00 UTC
302818017,45,288449,FALSE,FALSE,FALSE,Normal,1.0,1.0,154.0,6461.55,Ambient,28,58,28_58,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050708,2026-04-28 10:00:00 UTC
303843236,30,135369,FALSE,FALSE,FALSE,Normal,1.0,1.0,1027.0,3081.42,Chilled,23,13,23_13,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238869523,1090050883,2026-04-28 05:00:00 UTC
302949594,7,779130,FALSE,FALSE,FALSE,Normal,7.0,7.0,1074.0,1214.22,Ambient,2,2,2_2,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238863490,1090050845,2026-04-28 09:00:00 UTC
303062120,29,310968,FALSE,FALSE,FALSE,Normal,1.0,1.0,1112.0,6388.2,Chilled,28,15,28_15,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238872234,1090050779,2026-04-28 11:00:00 UTC
303614860,38,169853,FALSE,FALSE,FALSE,Normal,1.0,1.0,849.0,1894.09,Chilled,19,1,19_1,1030-AM-0630_6a9601e,1030-AM-0630_6a9601e,238683715,1089359436,2026-04-27 09:00:00 UTC
302666189,40,254080,FALSE,FALSE,FALSE,Normal,1.0,1.0,3123.0,14181.85,Ambient,28,11,28_11,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238851587,1090050678,2026-04-28 06:00:00 UTC
303193004,23,574821,FALSE,FALSE,FALSE,Normal,1.0,1.0,259.0,1551.76,Ambient,1,13,1_13,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238864618,1090050496,2026-04-28 06:00:00 UTC
303797643,3,36017,FALSE,FALSE,FALSE,Normal,1.0,1.0,254.0,1587.88,Ambient,3,34,3_34,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865997,1090050852,2026-04-28 09:00:00 UTC
302666125,10,820796,FALSE,FALSE,FALSE,Normal,1.0,1.0,1027.0,4251.46,Freezer,13,45,13_45,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238858398,1090050475,2026-04-28 06:00:00 UTC
303602255,53,197013,FALSE,FALSE,FALSE,Normal,1.0,1.0,211.0,296.0,Ambient,10,35,10_35,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238669112,1089359404,2026-04-27 09:00:00 UTC
303757692,8,669683,FALSE,FALSE,FALSE,Normal,2.0,1.0,9587.0,15054.86,Ambient,500,1,500_1,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050796,2026-04-28 11:00:00 UTC
302818017,54,157054,FALSE,FALSE,FALSE,Normal,1.0,1.0,474.0,1464.96,Chilled,35,2,35_2,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873466,1090050710,2026-04-28 10:00:00 UTC
303017055,25,694763,FALSE,FALSE,FALSE,Normal,1.0,1.0,212.0,623.62,Chilled,14,46,14_46,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238854200,1090050467,2026-04-28 10:00:00 UTC
302666123,10,790810,FALSE,FALSE,FALSE,Normal,2.0,2.0,520.0,4167.16,Ambient,2,37,2_37,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238864832,1090050401,2026-04-28 06:00:00 UTC
303843236,21,676314,FALSE,FALSE,FALSE,Normal,1.0,1.0,4010.0,6561.56,Ambient,308,1,308_1,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238854643,1090050880,2026-04-28 05:00:00 UTC
302949592,1,634918,FALSE,FALSE,FALSE,Normal,4.0,4.0,396.0,1638.75,Ambient,1,4,1_4,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238863490,1090050470,2026-04-28 06:00:00 UTC
303797928,57,39680,FALSE,FALSE,FALSE,Normal,1.0,1.0,416.0,2811.17,Ambient,9,6,9_6,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050898,2026-04-28 09:00:00 UTC
303797928,50,89466,FALSE,FALSE,FALSE,Normal,1.0,1.0,611.0,3062.5,Chilled,23,7,23_7,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050897,2026-04-28 09:00:00 UTC
302671342,5,32198,FALSE,FALSE,FALSE,Normal,1.0,1.0,498.0,685.37,Chilled,14,44,14_44,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238680690,1089359360,2026-04-27 09:00:00 UTC
303271076,8,35435,FALSE,FALSE,FALSE,Normal,1.0,1.0,965.0,1847.56,Chilled,14,22,14_22,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238860272,1090050703,2026-04-28 11:00:00 UTC
303271076,13,6039052,FALSE,FALSE,FALSE,Normal,1.0,1.0,185.0,450.22,Chilled,14,22,14_22,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238860272,1090050703,2026-04-28 11:00:00 UTC
303325179,3,387064,FALSE,FALSE,FALSE,Normal,1.0,1.0,634.0,5530.53,Ambient,2,17,2_17,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238857475,1090050587,2026-04-28 06:00:00 UTC
303849153,37,969723,TRUE,FALSE,FALSE,Normal,1.0,1.0,1700.0,2551.63,Chilled,19,7,19_7,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050888,2026-04-28 09:00:00 UTC
303271076,16,888137,FALSE,FALSE,FALSE,Normal,4.0,4.0,2113.0,3834.54,Chilled,14,15,14_15,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238860272,1090050704,2026-04-28 11:00:00 UTC
303797928,18,829338,FALSE,FALSE,FALSE,Normal,1.0,1.0,766.0,830.05,Ambient,7,30,7_30,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050898,2026-04-28 09:00:00 UTC
302949594,4,347032,FALSE,FALSE,FALSE,Normal,1.0,1.0,356.0,633.6,Ambient,1,47,1_47,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238861019,1090050846,2026-04-28 09:00:00 UTC
303062120,2,84129,FALSE,FALSE,FALSE,Normal,1.0,1.0,764.0,5953.5,Ambient,1,14,1_14,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238863692,1090050773,2026-04-28 11:00:00 UTC
303602255,11,571487,FALSE,FALSE,FALSE,Normal,1.0,1.0,1056.0,1921.51,Chilled,14,26,14_26,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238676413,1089359406,2026-04-27 09:00:00 UTC
303757692,3,84763,FALSE,FALSE,FALSE,Normal,5.0,5.0,444.0,416.42,Ambient,2,18,2_18,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050796,2026-04-28 11:00:00 UTC
303797928,25,15439,FALSE,FALSE,FALSE,Normal,2.0,2.0,523.0,1052.5,Chilled,14,4,14_4,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050897,2026-04-28 09:00:00 UTC
303602255,47,83763,FALSE,FALSE,FALSE,Normal,1.0,1.0,534.0,637.73,Ambient,6,6,6_6,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238669112,1089359404,2026-04-27 09:00:00 UTC
302666125,4,770052,FALSE,FALSE,FALSE,Normal,1.0,1.0,462.0,4614.24,Ambient,28,28,28_28,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238854062,1090050472,2026-04-28 06:00:00 UTC
302666189,48,390450,FALSE,FALSE,FALSE,Normal,2.0,2.0,367.0,1666.56,Chilled,14,36,14_36,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238860272,1090050682,2026-04-28 06:00:00 UTC
302666189,25,85577,FALSE,FALSE,FALSE,Normal,1.0,1.0,1080.0,2247.18,Chilled,14,3,14_3,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238860272,1090050682,2026-04-28 06:00:00 UTC
303062120,28,315670,FALSE,FALSE,FALSE,Normal,1.0,1.0,316.0,1867.6,Chilled,23,6,23_6,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238872234,1090050779,2026-04-28 11:00:00 UTC
302818017,27,795064,FALSE,FALSE,FALSE,Normal,2.0,2.0,165.0,534.11,Chilled,14,29,14_29,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873466,1090050710,2026-04-28 10:00:00 UTC
303325179,18,314012,FALSE,FALSE,FALSE,Normal,2.0,2.0,1109.0,4384.95,Chilled,28,13,28_13,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238867219,1090050590,2026-04-28 06:00:00 UTC
303797928,59,27553,FALSE,FALSE,FALSE,Normal,1.0,1.0,470.0,670.07,Ambient,10,34,10_34,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050898,2026-04-28 09:00:00 UTC
303797928,30,320238,FALSE,FALSE,FALSE,Normal,1.0,1.0,285.0,646.76,Ambient,1,21,1_21,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865467,1090050900,2026-04-28 09:00:00 UTC
303062120,7,11176,FALSE,FALSE,FALSE,Normal,5.0,5.0,1440.0,2138.23,Security,702,1,702_1,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238852371,1090050781,2026-04-28 11:00:00 UTC
303366007,10,583758,FALSE,FALSE,FALSE,Normal,4.0,4.0,249.0,686.07,Ambient,11,2,11_2,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865974,1090050692,2026-04-28 09:00:00 UTC
302949505,38,754181,FALSE,FALSE,FALSE,Normal,1.0,1.0,1012.0,5548.0,Freezer,30,13,30_13,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238869888,1090050762,2026-04-28 10:00:00 UTC
302949505,11,479501,TRUE,FALSE,FALSE,Normal,1.0,1.0,177.0,1151.5,Ambient,301,1,301_1,1030-AM-0745_cf9ba90,1030-AM-0745_cf9ba90,238862685,1090050759,2026-04-28 10:00:00 UTC
302666125,28,292796,FALSE,FALSE,FALSE,Normal,1.0,1.0,569.0,559.13,Ambient,2,22,2_22,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238856028,1090050471,2026-04-28 06:00:00 UTC
303602255,15,500999,FALSE,FALSE,FALSE,Normal,1.0,1.0,1068.0,1407.44,Ambient,4,45,4_45,1030-AM-0530_48791cc,1030-AM-0530_48791cc,238671840,1089359405,2026-04-27 09:00:00 UTC
303757692,1,91869,FALSE,FALSE,FALSE,Normal,6.0,2.0,3025.0,4413.49,Ambient,8,29,8_29,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238864953,1090050797,2026-04-28 11:00:00 UTC
303387630,17,1632,FALSE,FALSE,FALSE,Normal,1.0,1.0,738.0,2070.0,Chilled,23,9,23_9,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050861,2026-04-28 10:00:00 UTC
303625412,7,348306,FALSE,FALSE,FALSE,Normal,2.0,2.0,157.0,723.24,Ambient,3,33,3_33,1030-AM-0515_4683df2,1030-AM-0515_4683df2,238855749,1090050738,2026-04-28 06:00:00 UTC
302949592,8,112533,FALSE,FALSE,FALSE,Normal,1.0,1.0,2590.0,5427.76,Chilled,23,1,23_1,1030-AM-0620_6b292e7,1030-AM-0620_6b292e7,238872056,1090050468,2026-04-28 06:00:00 UTC
303797928,49,524322,FALSE,FALSE,FALSE,Normal,1.0,1.0,121.0,3432.0,Chilled,23,2,23_2,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238873484,1090050897,2026-04-28 09:00:00 UTC
303552094,1,907049,FALSE,FALSE,FALSE,Normal,1.0,1.0,465.0,529.2,Ambient,7,39,7_39,1030-AM-0545_9c9ffee,1030-AM-0545_9c9ffee,238865962,1090050766,2026-04-28 11:00:00 UTC
